"Date","MSEX_UTL","UTL_NWN","MSEX_CWT","AWR_CPK","CWT_UTL","AWR_MSEX","CWT_AVA","CWT_CPK","SJW_AVA","SJW_UTL","MSEX_AVA","SJW_MSEX","UTL_MSEX","UTL_AVA","AWR_AVA","AVA_AWR","CPK_UTL","AWR_UTL","SJW_AWR","CWT_AWR","UTL_CWT","AVA_MSEX","MSEX_SJW","CWT_MSEX","SJW_NWN","MSEX_NWN","MSEX_AWR","SJW_CPK","NWN_CPK","AVA_NWN","CPK_NWN","AVA_UTL","NWN_UTL","CWT_NWN","CPK_AWR","UTL_SJW","CPK_MSEX","UTL_AWR","NWN_AVA","CPK_AVA","AVA_CPK","AWR_SJW","CPK_CWT","MSEX_CPK","SJW_CWT","AWR_NWN"
2006-06-22,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
2006-06-23,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
2006-06-26,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
2006-06-27,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
2006-06-28,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
2006-06-29,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
2006-06-30,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
2006-07-03,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
2006-07-05,99.5137339738993,99.9111209826598,99.2805014272302,101.020378776812,99.766757416222,100.01209917441,98.9644338886579,98.2480073388079,99.7031274437095,98.9007644355213,100.316061946311,99.3870568695612,99.5137034843272,99.1976847349395,99.6960843390763,99.6960759084905,98.48124180957,99.5016208484206,99.3992165589297,99.2683959000321,100.233246215954,99.6839686328661,100.612906345868,99.2804573233709,98.9897049279588,99.6025987080213,100.012087777686,100.419544150675,101.429912936305,99.2865652654138,98.5701181789482,99.1976932253225,99.9110922474878,99.6778743870556,98.9795879768248,98.9008158841382,98.9675365209687,99.5016381038367,100.713388569428,99.2835948154371,100.716451400593,100.600775652917,98.2480078654947,101.032438732346,98.6675754646787,99.5905031185181
2006-07-06,98.216041710209,99.7528216020625,98.9009979385565,100.644343843662,100.686467330463,99.4983985642408,99.2526758498943,98.7428855623026,98.0501284868783,96.6374127486779,99.6404523521844,98.4086464057299,98.2160690410093,98.5721693211119,99.8553702113182,99.855399736671,98.0694307537861,98.7151627702986,97.9100872205963,99.398874522127,99.3092458335112,100.355303189389,101.603424348179,98.9010074704203,96.8811650656332,98.4615793989889,99.4983595951715,98.5413455197407,101.693343303541,98.8177938688135,98.3141276636455,98.5721475907766,99.7528034704364,100.438816568759,99.3480602785296,96.6374503443101,99.8442645233437,98.715145765593,101.188928090415,99.4945629106289,100.502455354845,102.107920685753,98.742857369999,100.137478978998,97.319112241637,98.9611332189886
2006-07-07,98.5403962159317,100.172481687397,97.8278027594003,100.838684584681,102.111632167494,99.2714779737464,98.7957888027497,97.7058949642438,99.3611118293322,98.852510040976,99.0178634118476,100.339340517438,98.5404023197024,99.5136309237552,100.251552329128,100.251557256818,98.4276288320206,99.2663699036428,99.6076623389273,98.5469472516535,100.714938535341,100.982354381075,99.6100511730919,97.827795314731,98.6942442637064,98.3725091399635,99.2714359111253,100.440155579686,101.74972495421,99.3458878315126,98.2595996500245,99.5136183536013,100.172514285477,99.439730301323,99.1562169624159,98.852586720397,99.8791633258299,99.2663450332924,100.648130665046,98.9076100789492,101.095365218391,100.337528018301,97.7059079458505,100.102457041327,98.1723466242083,99.0973412647394
2006-07-10,98.9169483791852,99.7126423795745,99.2476810725995,100.115444679014,103.203518463143,100.314094293655,99.5896918183727,98.7986594968059,99.4196517550864,98.6480306638556,99.6594127592683,99.748355751602,98.916941767848,99.2491488301581,100.654953553419,100.65494997163,98.4759548419303,98.6030908293621,100.067132603904,98.9422616236844,99.6379606645776,100.328090140742,100.196750710437,99.2476948898959,98.9431698001241,99.2000051534178,100.314072532312,100.183059900895,101.232687832053,99.537883038241,98.7589082105741,99.2491450361305,99.7126503504858,100.046553775185,99.8673782445968,98.6480722405506,99.5465593219562,98.603090795472,100.453618610892,99.2190909661603,100.777012426814,99.874709493986,98.7986734315961,100.435821886723,99.0190291715305,98.8901566460452
2006-07-11,99.3926265710668,99.4670152345122,100.371430390992,99.7701196297463,103.875726466107,99.3534480364895,99.8438514316971,99.3119017744513,99.7142242167519,98.549578463385,100.533425818266,99.1690976867605,99.3926670265715,98.8560521724829,100.736144918166,100.736133999183,98.3461381376462,98.1330032746747,100.444383883507,99.1149957204747,98.989006720797,99.4482391255498,100.778619990326,100.371397013535,99.0881315400183,99.921399523918,101.274713935737,100.215158732721,101.11676543126,99.388803309062,98.8719471727118,98.8560441335864,99.4670086365086,100.451743783465,100.211848172405,98.5496317133415,98.9365790920135,98.1329877002763,100.604059059349,99.4812516912147,100.510673927351,99.4982028102892,99.3118642508655,101.0512040016,99.5651495252193,98.6622412696736
2006-07-12,100.198105680759,98.1741357822199,99.3952146345347,101.389303061601,102.023653923458,100.127477851503,98.5392254748019,97.5079839933228,99.5353563837694,98.8421824600835,100.869258842168,98.6598665936474,100.19812479379,99.3268694200928,99.6147325285952,99.6147574079205,98.3132612607556,99.6928171638259,99.1460279217956,98.9232523903849,100.753899620952,99.1159840038003,101.29609721873,99.3952206037841,98.0943506139244,99.432396832169,100.485678565079,100.546199387205,102.464896917845,98.5703309134012,97.5537746713428,99.3268643531092,100.759910922437,100.937026272116,98.5854647936991,98.8422032914582,98.1017437276371,99.6927960088552,101.432550401691,98.9741888161678,101.023010295224,100.784368906022,97.507979974446,101.903913836127,98.0855259322108,98.9480792600621
2006-07-13,100.718255687813,97.3754447368255,98.9872373164031,102.150844108569,101.075300075895,100.60105803944,98.1378627638945,96.8365410007333,101.060839972946,100.873240324993,100.866096956441,100.175060172101,100.718240278662,99.8456011912212,99.1467573198593,99.146757865167,98.5500978871406,100.681801597865,100.199732446785,98.9850734342839,99.8172584764065,99.1191119466695,99.7404091872651,98.9872253983747,99.3120238012002,99.1396210758908,100.010433550744,102.3700718294,103.051657424943,98.2832002308779,96.9951738044923,99.8456172624227,101.579618906708,100.81987939329,97.8449727070914,100.873283708938,97.828864582318,100.681838716577,101.72801347026,98.6957571867217,101.30719805757,99.7132131506796,96.8365182610018,102.187346062552,99.1892852102759,99.124727164553
2006-07-14,101.29216208924,98.5877895486698,99.582143441017,105.51921601215,101.106815917956,101.687359990851,97.094392463939,93.179762191197,101.222826149368,99.9308486216108,102.544825798761,98.6684076956719,101.292168144223,100.938395808823,98.5672499617695,98.5672710956958,94.7979290766788,100.168355401499,99.7747031631698,98.5111064538846,99.8484280316856,97.4694702765983,101.240550871875,99.5821661778056,99.6207632177136,100.93887170163,101.090361503872,99.4287701774548,105.692208208854,98.4311886339886,94.5097516751847,98.7527767683987,100.314923853904,99.596083291214,94.6185949043749,99.9309518903057,93.54663411113,100.168325150528,101.574865369884,96.0182000382442,104.055648066712,100.13618507972,93.1797246814151,106.660342803278,98.2935945431506,99.8533356501246
2006-07-17,101.138021774025,99.2516034898861,98.3000684469059,106.741870081981,99.9589556448619,102.564348209722,96.4401789817596,91.7040936100047,100.702915383934,99.8788337999506,101.915567123794,98.7671219048599,101.13805564341,101.404251501417,98.3220295887531,98.3220219181841,94.3728529670354,100.879835992012,99.0140235268347,98.0924577062216,100.982036773029,98.067597783642,101.341841770649,98.3000953301033,98.8980229067751,100.105621473113,101.962217246633,99.0347632663106,106.877819361203,98.2226368743548,93.4496235361454,99.2085452639818,100.990366141189,99.1359713067406,93.5222831656823,99.8788577296737,93.2695224842879,100.879865047408,101.790055151331,95.1445195412247,105.002443534574,100.899618199792,91.7040737091093,106.344371403542,97.1264481888013,99.8902286172528
2006-07-18,101.421995207669,98.3940942087211,99.9497842201143,107.013940866089,101.355781358828,104.273910645455,97.2182663744358,91.4807239016855,100.511950456794,99.0994962101441,102.803626184713,97.7191591304156,101.422011741277,100.805352828745,99.1041221166495,99.1041111870164,92.8242208335258,99.4816335076282,99.6138400403536,98.1036145886416,102.393221456781,97.2130855991339,100.266597848336,99.949753792035,98.9808223953634,101.251562043226,100.262704070212,98.182387301489,107.708198464901,98.49116080843,92.7235488654866,98.6225935894693,100.117875807929,99.664826631423,93.2839004237114,99.099558056088,91.4771352294435,99.481619245773,101.511780507956,94.1451770752361,106.10529767113,101.510850152561,91.4807578273649,108.387987410918,97.7259000611944,99.3687348153223
2006-07-19,100.882341670773,97.000773738909,101.953016560397,102.750258304559,103.926541153179,102.462852985488,98.4964141115535,95.370212005656,99.5811900938552,96.9712394910691,103.512494055397,96.140474002303,100.882325097295,99.5738503452351,100.142039406377,100.142032883721,94.4164515697228,97.2244400493389,99.734687106086,98.365936468487,99.7961714406818,96.5427081089656,98.6467622626242,101.952995573976,98.256759693859,102.146616051099,98.521287385539,101.975073021528,104.335467344935,98.6826712840009,95.627075610081,97.4178155783814,98.7001056463195,100.781350791206,97.0005338885412,96.9712523973277,93.5330098219619,97.2244343449232,101.314387844475,96.9101921356145,102.989063193851,101.387698756234,95.3702040198403,110.823862092033,98.1057990570745,98.5212413125328
2006-07-20,102.178127213972,95.8753218550074,101.417199695,100.311331305803,102.045456093822,101.707778315148,97.1235861281002,96.4299583004528,100.941306672682,98.6993155264426,104.411218864658,96.6188794859753,102.178128229271,99.9883227899609,100.010557768426,100.010555225046,97.1745380311657,97.7567496082846,100.965882882851,97.1241233338041,101.602492675487,95.7045382080109,99.1376130273133,101.417177360915,98.8677051424211,102.273467028573,97.7952756868538,103.136744798394,102.498188260205,97.948454699972,97.3109864185363,97.8233054517424,99.8452915619699,101.436141665795,99.3029883943077,98.6993247924423,95.0638994080793,97.7568012068461,102.068218510856,99.3377374298921,100.409214678631,100.136072964275,96.4299500347095,112.637800172811,98.0783540853563,97.9175918126819
2006-07-21,101.375746638784,96.4231830715184,101.67923512253,102.202098114203,101.507748392679,102.113632230542,96.731572027065,95.2462347893597,102.552808338692,100.396717780795,103.720069433061,97.5217893372388,102.980535738104,100.111643516017,98.9494688880187,98.949422567185,96.4937394288476,98.9145347783675,101.50654334198,97.7626005551395,101.067149467916,95.0710249692841,100.064034194384,101.679230789789,101.132975944266,103.661053120415,98.1854918485654,100.640452590001,102.630527410079,98.628953059794,97.1853295261397,97.9439464870493,99.27473664516,100.321968042613,97.4312125613908,100.396748135245,93.6513657273065,98.9145265352037,101.359051076031,98.5192953781569,101.236495898048,99.5998689740589,95.24626115432,110.964116320231,99.2482745304369,99.6368074623118
2006-07-24,102.243590380595,96.8018345650651,103.483180653094,101.812887955317,104.17770696527,101.582710770675,99.1939510238579,96.8035871475852,100.028070152716,97.8400311025222,104.52015480808,95.8731478355958,102.098926660023,100.196437437585,100.227193041566,100.227194638547,95.5334345372671,97.5534620243197,100.31833356462,98.9888029215639,103.725470037006,95.8043992792083,98.3724787545224,103.483188739973,98.9546968372628,104.141393210452,97.6750131441048,102.201762423341,103.248893116286,98.9327385151255,96.5997928588734,97.8609854855829,98.8848981472013,98.0771723701285,97.8022583235119,97.8400568408272,93.521079381479,97.5534782480458,101.0468803148,97.622233152061,102.158255929325,100.765731714735,96.8035558052693,110.809756986057,99.3313350001336,98.657057503859
2006-07-25,102.990262060216,97.3709816125978,103.003590121286,101.780150831999,104.455652251459,101.288785283167,100.614211903669,96.1059564398168,100.877792669719,97.0091968329976,105.532294174846,95.7592018217886,101.353322979594,101.898457739912,99.5466215063176,99.5466380577575,94.5900533171757,96.5587777873894,100.48936002049,98.2435949813388,104.00220408123,94.8765841857198,98.2555189475009,103.003595696374,98.6961767808702,103.993133679982,97.3923772867101,102.060380818409,103.661474419146,97.8338980752511,96.2138242065115,96.1986723371647,98.3035016075455,98.3921238670704,97.8337059346153,97.0092020082682,93.2805521132671,96.5587710190585,102.169262387946,98.3165089298809,101.431735164774,100.593976619523,96.1059606515544,110.524744078739,98.7528920286856,98.2311593610905
2006-07-26,103.251717188306,97.0612321314212,102.279474835245,102.465917243282,103.456165108743,102.048311182122,101.369397549017,95.503502718532,101.030497766149,97.3561734715723,105.582479243119,95.8586287724887,101.610624264202,102.108709060254,98.7527963168583,98.7528207447882,94.9021774464977,97.5279585168333,99.840126293121,98.2896523460629,104.997329828035,94.831507530183,98.3575258653113,102.279466884865,98.7352680625246,103.926323173827,98.1227093043578,102.032120545424,103.64911290132,97.7244827911919,96.2252099635546,96.3971476987008,98.616188426443,99.0206007779609,97.1745252168145,97.3562028323475,93.3515381249926,97.5279362846895,102.283471099037,98.4381042974547,101.306326934492,101.243892901418,95.5034648107043,110.608887819553,98.1611823990725,98.9046794879012
2006-07-27,103.539789339738,96.4454932786624,101.226033023502,102.746632567062,102.101939169133,102.818855193291,102.240919684662,94.9792895252052,103.060364408259,99.7496167614896,105.402784593031,97.9477055353298,101.894139832642,101.650002594761,98.1752413183008,98.1752578597446,95.6235228856159,98.5365075280619,101.26212743423,98.0194703305123,103.622894706653,94.9929494695309,100.501100194446,101.226057342522,100.536197205693,103.557019641242,98.8636014863465,100.299329245407,103.518802661785,97.5435861471707,96.3462180165433,96.8301918308941,99.2418422066508,99.6886185120679,96.9082993329129,99.749610183206,93.8006110078304,98.5364754246107,102.472798521003,98.7440884314101,100.991377122449,99.8018652059942,94.9792507910867,111.140983592568,99.2894356509668,99.2999977337612
2006-07-28,102.540438639488,97.6847065611198,103.711720749994,101.777318478869,105.594575042402,102.270018954631,104.749949329755,97.7006415284125,100.744273549332,96.5435698561378,105.404377164369,95.7450718879888,100.910636800097,102.632663566164,98.6978323582347,98.6978100880628,95.0922654222808,97.059437092569,99.5254519760698,99.9031375353763,107.167604019514,94.9914967462752,98.2409940445954,103.711704285681,98.5966678813928,103.888060489401,98.3358698511622,102.965740880346,102.763864980067,97.8538896000602,97.0488705290417,95.8941048646953,97.9666915658076,97.5593637190431,97.8225547836962,96.5436096828098,94.1848798761914,97.0594383091833,102.146795459458,99.1501012676037,100.576138075348,101.513521023892,97.7006246771568,111.596294875149,99.4946910914834,99.0873370823947
2006-07-31,104.852195762082,96.1010303699883,102.886258198469,103.849174339889,102.373547530895,101.942754368595,106.064743741884,94.6214899870246,101.396945344556,98.9022213746795,105.888473499096,95.9256167298997,103.185672881854,104.47514587815,98.5603675994358,98.5603758780281,94.9960503913065,98.9370453033848,100.031622735616,98.7883420070862,110.436654121812,94.5552249841629,98.4262976857561,102.886233991434,99.4070376356992,104.545973127413,98.0212169136384,100.346038099122,104.533830820631,98.024188618285,95.3773536765802,97.6155973852015,99.5549085939138,98.9537002644198,95.8311857558853,98.9022507294913,91.966175540112,98.9370771247289,101.969032083067,97.2697959115747,102.483457160542,100.997226716449,94.6214765863636,114.225190082404,98.8904343218327,99.3977897402631
2006-08-01,104.998704324137,96.4543304721439,102.409461297374,104.308132233378,102.042149312292,102.087023577763,106.198505033808,93.8987360046164,101.587349299326,99.2833444245749,105.531328403456,96.4292777219031,103.329847757584,104.268731563836,98.753290471886,98.7533178294559,94.5779429275503,98.9388361482075,100.415345887759,98.4703414641854,110.079163079363,94.8741405749435,98.9430786445763,102.409481404458,100.15555072613,104.784246407689,98.1598927611044,99.5176149507483,104.60965033101,98.5782186558925,95.3081611152739,97.8084430881699,99.1889322779012,99.6377491737714,95.4076564879004,98.5211103790284,91.6898763721206,98.9353460981805,101.39271461179,96.6495079311757,103.137063181766,100.609815402226,93.8987268857734,113.88201695303,98.9514419659301,99.7650111534817
2006-08-02,105.354006720186,96.4908462210894,103.512882980344,102.350172033033,103.486931174259,100.893697537879,102.789961163645,95.5754585207225,98.4355737492595,97.9839388411652,103.281251613545,95.4935482294036,103.679530930365,102.398456550181,102.013183926653,102.013201888562,94.9276515597547,97.4474873792853,100.614683593638,98.3803066949794,111.637767168225,96.8969955737324,97.9829468619777,103.512894004229,98.8826672427779,104.469331405329,97.0124759657131,101.18816977906,104.1831873794,100.383791033847,95.6966857594832,99.5628790809672,99.1513498683091,98.264769664069,97.1985565863348,97.2316234122427,92.3392183762093,100.426601560121,99.5356307563671,95.2732842201645,104.605672040035,100.41011187386,95.57544528284,114.688539026816,99.0573707279793,98.2990002997827
2006-08-03,104.321892612601,96.5514494728583,103.599952359569,101.942916037793,102.560127289497,100.050629115359,102.197780645079,95.2374562389134,97.9809895372064,97.8444604189163,102.599379812427,94.4220959431688,102.663785126086,102.071300607735,102.192167673168,102.19216154879,95.4421167445614,97.5878579103456,100.326559159968,97.6408978824847,110.637980643981,96.2572607077744,96.8835660167135,103.599950306644,98.8040016560957,105.55841400273,96.201838123319,101.880545743899,103.553138762059,100.767529431745,96.2754060587762,99.8809503229214,99.0890854980387,99.2065153494074,97.5853434927362,97.0932689484205,91.935043952783,100.571226320835,99.1550939234661,95.4852399142609,104.37296685551,100.697628028094,95.237448783821,114.186487364978,98.0292805794395,98.5023615033149
2006-08-04,105.768658612493,95.8898143566952,105.51088678675,100.735643646561,102.090722803157,101.716920182799,102.689515023938,96.1948143020411,97.5640466952226,98.3467406562505,104.985557050505,96.2162793631298,104.087571266034,101.112964746421,102.866850820057,102.866836203243,96.8383168207549,97.8597998940782,100.561994353587,97.4660701215336,110.131567415731,98.4959142179117,98.7245027216963,101.689020330484,98.6340915949027,107.745746451305,97.8040667751423,102.847955168331,102.747938348738,101.023055070137,97.0240278007357,100.818729628591,99.768147522521,98.9807331577643,98.7409795429212,97.5916686035492,94.5549050985019,100.851497764431,98.9036683994257,95.9855660019478,103.826000549778,100.461310305975,96.1947861423318,117.440523521794,98.0838214069491,98.1018018312097
2006-08-07,106.962648925044,96.2072108521925,103.804822846621,100.969378084671,101.592439905598,103.050176772419,102.002933185372,95.6770313714209,97.1453184499446,97.7470548286655,103.990006072526,96.7157604067624,105.262585574653,101.295537456304,102.494029564987,102.49405230165,96.7897559398908,98.0377349566284,99.7659559656293,97.1676188866527,109.594052634633,99.429965395761,99.2370355044187,100.044744995421,98.3591630820952,106.88609867663,99.0859784135364,103.423477303147,102.459363904786,101.175028061128,97.296539902615,100.636662966544,99.4379094151055,99.7914857150974,98.5119026750809,96.9966028259785,95.5749124910323,100.668088898164,98.7548666388869,96.1107698822199,103.690605061928,101.256570943248,95.6770432603837,116.173699857373,97.0070498595412,98.6049129485326
2006-08-08,105.752815083113,96.3901399257286,102.239044478408,101.543408078128,101.209128636476,104.449235905355,100.98840601723,94.9888468551402,97.7534108811524,97.755534265864,103.455721712148,97.8180770889704,104.071983500475,101.920804133425,101.629102252803,101.629124797596,96.4587634025393,98.2598914280338,99.548527594442,97.021179160346,109.180575209676,99.940842973576,100.368093131903,98.5356835511168,98.554766139008,105.880396835033,97.740710427293,103.786117212681,102.614895066231,100.742926708531,97.1488482277638,100.015459050814,99.2488017255056,100.35778390182,97.9517966380746,97.0050212301164,96.3290988609677,100.896180753736,99.176672491112,96.3753742186326,103.405132602699,101.477235600711,94.9888340974912,115.256956223,96.6493741805221,99.0158558308552
2006-08-09,107.096932256972,95.0493434469759,101.988181890865,103.125837770913,99.6744577856599,105.485436886651,101.257716085752,94.2178994204434,98.3373284622241,100.082448250288,102.925962790999,98.903246526325,105.394696213051,103.738027380982,101.141261517494,101.141276082666,97.1385344869263,100.483583618909,99.6652878237489,97.7456843773558,107.525019912894,100.45257708781,99.2546603603873,98.2939340073573,99.5298026382688,105.753296010995,96.7710293534829,102.047048677095,103.319159438057,101.137799630408,96.4821090885504,101.798731485197,100.629358816246,100.232059108465,96.4254020811463,99.3141040454465,95.7836252446467,103.17951712356,98.7879144023115,95.3361592244873,104.520146143122,101.358230992443,94.2179041170977,115.909642924487,97.4844948380467,99.8792924365536
