"Date","SSP_MCS","MCS_SSP","MCS_SCHL","SHEN_TDS","MCS_CCOI","CCOI_MCS","MCS_ATNI","ATNI_SSP","TDS_SHEN","TDS_SCHL","TDS_ATNI","TDS_MCS","TDS_CCOI","ATNI_MCS","SSP_SCHL","SSP_CCOI","MCS_TDS","SSP_SHEN","SSP_TDS","SHEN_SCHL","SHEN_SSP","SCHL_MCS","SHEN_CCOI","CCOI_ATNI","ATNI_CCOI","TDS_SSP","CCOI_SSP","ATNI_TDS","SCHL_TDS","ATNI_SHEN","SCHL_SHEN","CCOI_SHEN","SCHL_CCOI","MCS_SHEN","SCHL_ATNI","SHEN_ATNI","SCHL_SSP","SHEN_MCS"
2020-08-06,8.30503991363716,137.173144259382,416.372534499775,245.571021750695,694.50845409028,19.066727795109,121.817630320415,517.852412290232,193.345551112986,559.011236605645,55.6093488336892,53.1236469591363,267.352231429801,166.088263142564,27.1640611060099,20.9415682274802,140.239320103482,10.8496829982542,51.7306380936983,184.216691134393,309.724076706881,57.4780497023372,253.689149514312,110.341820310298,412.580050492313,211.736795858544,84.0361404551226,392.72366286069,194.402958632076,744.226991929394,52.6626302204944,16.856339790917,226.408005157489,68.1292410837672,157.369068419368,157.481187097949,237.857139292812,25.3163126467764
2020-08-07,9.05109360752997,149.495605324206,404.06054403904,264.053304380997,736.814944498252,17.905262998117,123.664429115479,556.521013243028,207.897208104527,508.40068485794,59.8426962028892,49.8848998783109,299.937601435671,163.570293215485,28.8010160344009,21.5471069366788,131.689466749751,11.66921543538,59.531496419354,181.403091083582,286.329036602652,55.7784501028564,241.862288783146,115.390555815602,431.457787162976,243.66617882994,81.6061781180386,362.826928039602,176.802540425198,743.583902021936,51.8582961690315,16.0705064915658,233.505008716772,69.1032466587644,155.10147854531,157.345126107742,252.190861958155,25.6782453210264
2020-08-10,8.81430097770908,145.584535671591,403.762226204526,264.953040423922,765.887562900711,17.1987739482004,124.004933847291,572.612905195653,207.188797191389,509.14483912405,59.809690121635,49.9947487311395,288.763352476129,164.020653287844,28.0262679465067,22.9610054750019,131.979431926243,11.2984715509238,61.220032476848,182.286704337166,295.426010122929,55.7372652632013,233.675801641267,111.155295461526,415.621588758579,250.577463549517,76.2512714946866,362.626901208043,177.06130517371,745.707599694381,52.1108964542561,15.526555976017,242.546047031777,68.7156299809618,155.414047163041,157.794481119339,245.406893779437,25.8222837648476
2020-08-11,8.51209181039231,140.592990521185,406.776363652026,265.310940726239,777.909245357638,16.9288143846723,123.824389498962,591.411930168832,206.908934208205,514.195244061288,60.0435563615476,50.1174405709339,284.939463536272,163.781847997697,27.2745761268,24.1086563374256,132.303352136645,10.8680979294707,63.4692845500137,184.341145144157,306.679191990971,56.1533583301828,230.897063982483,109.248713493162,408.492778919499,259.783758148812,72.4400293682008,361.20900219078,178.817652483328,749.630729529472,52.6982017393557,15.3419231251266,248.163816773379,68.454157423841,156.347958565107,158.624645895659,238.824841894595,25.920539660732
2020-08-12,8.46307910994202,139.783454829686,415.690377345041,265.453036033024,748.517297553326,17.5684391221861,121.359866261913,583.046154712228,206.798127913887,511.861995849033,59.650385873655,48.7917658477069,288.168353331205,160.522038258911,27.7152183343995,23.3365689088481,128.803731515214,11.0871762239928,62.1558795418309,183.603386349907,300.497176077716,57.3838914923608,233.63719507162,111.202061026654,415.796546649377,254.407972481131,74.7599469759726,363.574178216434,178.006254477637,745.123578228385,52.4872931468383,15.5239914593542,244.225572632439,70.22820574252,156.662273759811,157.670921478619,242.683244865655,25.2487841237663
2020-08-13,8.55554473934703,141.310696270222,409.421927183584,266.25338501876,760.341081273679,17.2909239413951,122.752661903482,583.367421414199,206.174627151502,503.81758524667,58.9278316328254,48.7607088601908,283.432976891909,162.364284500605,27.6000918782563,23.4502327126002,128.721741521374,11.1819408405264,61.4372209076881,181.271414950926,297.928775859711,56.5185658564061,230.502313399536,110.721714245014,414.000478022988,251.466419504804,74.3958139281648,367.978270104962,175.208676634753,738.344316166846,51.8206554299749,15.3156945586924,244.400622864823,70.0611693166752,156.097833759165,156.236408030842,241.675166035167,25.3088413192523
2020-08-14,8.67442662483851,143.274251195656,406.188399115411,269.227715990143,774.190160847191,16.9759818813516,122.386632585732,573.521775929948,203.871437128339,499.604974628879,59.076241217361,48.7381111323076,278.139039780841,161.880145621282,27.7656226559533,23.5515149748929,128.662103692307,11.2175847165333,60.555062775391,181.780759210671,296.979085324118,56.0721869233445,228.772007534573,108.374825353008,405.225249104757,247.855677777765,74.0745044048433,368.905027183374,173.743709038063,748.451926980951,51.966259235104,15.2007250204204,246.92197711607,69.3109754222617,154.399545260152,158.37521283563,243.124626568053,25.5798386973227
2020-08-17,8.65365769455195,142.931213775013,403.668494559616,268.586140816049,772.494304842039,17.0131686227248,122.248712234109,574.24865226533,204.357257716171,497.212320622848,59.2263980540641,48.8070584058312,279.14178200473,161.697702480529,27.5268928746881,23.5563143437842,128.844109576439,11.201589082899,60.7857147860306,180.476987976105,297.402547705801,55.7243236865288,229.05159380779,108.490099383026,405.656174088766,248.79976272446,74.0594055756499,367.967372756245,172.911634335702,748.570646475269,51.5935492250259,15.2193026194128,244.849202748554,69.3780942006616,153.267674298626,158.400328873175,241.034207510404,25.5550689937894
2020-08-18,8.41935148474274,139.061211962469,410.918600372756,269.528960943637,750.780983002073,17.4913763586505,119.283831317023,575.869806790092,203.639903044885,489.469982737015,58.6768188533106,47.170458295048,277.627736019149,157.776058822688,27.2759698452948,23.5320005986697,124.523690069114,11.234587177292,60.3932767192033,178.300221357444,296.526434119224,56.7251675678709,228.613272711882,108.908353994698,407.220129258692,247.193477994668,74.1358410942577,371.381816422734,170.21912310261,744.252196258956,50.9712683951731,15.1901774659853,242.364606154304,71.4609521003129,152.303264397493,157.486534225601,238.837076935459,24.7878598182906
2020-08-19,8.68671663296672,143.477243484128,394.230075584699,270.657938831804,776.627665034663,16.8892096477254,123.733785531797,579.065650212529,202.786953404932,486.297575650524,58.4905643607288,48.780447569885,277.545836205547,163.66200859295,27.0344002254323,23.5948405194821,128.773865212973,11.1608437549539,60.5367290850852,177.891434001114,298.472836198977,54.4214063694294,229.503388564303,109.221927747832,408.392572352941,247.780648659884,73.9378718681997,370.202947196069,169.115888206011,745.007117060922,50.8544070058115,15.2493214985107,240.865287895679,68.72256411164,151.79959290258,157.646283851086,236.721784675717,25.7377310287602
2020-08-20,8.80993237714898,145.512380127359,388.928329952899,269.564827375635,781.140869685214,16.7910610545465,124.660057117168,575.186846993864,203.605903949115,489.606369879457,59.2372755348452,49.7683745029843,281.553921290192,164.887192755736,27.0542966109387,23.3972793440098,131.381849521034,11.1381926240845,60.9040740333207,178.383412112638,299.078592127663,53.6895304806392,231.890830411966,109.40483601632,409.076504895941,249.284203141442,74.5569586073596,374.929118547698,170.266564989455,751.509491274259,50.9950490249251,15.4079535093554,239.025802276526,67.6083056809708,150.894507202392,159.022199272967,236.895998382216,26.1550391451819
2020-08-21,8.73795509744463,144.32354179847,393.086622462717,268.411832655233,773.529174690993,16.9546792644447,123.4333040013,574.225866180999,204.476763946001,490.936137689105,59.3477747138421,49.371442570233,282.051918531294,163.264567509351,27.1225145398597,23.3604422450227,130.334007141511,11.1836666427374,60.9159183389206,178.104911044245,297.857509806323,54.2635539357206,231.309148535527,109.394286080022,409.037070517902,249.332683148585,74.6743391264977,374.229786922255,170.729023750205,749.696837500488,50.9154307134955,15.3693046575554,239.25217783091,68.4366922268532,151.022871410973,158.638626883609,237.493373264373,25.8345674651873
2020-08-24,8.86802531986034,146.471892868281,380.829157329503,270.110471755712,814.475715600571,16.0571888578175,126.774556871231,581.221993573393,203.182736864725,493.894742968479,59.9495440286638,51.2085075097252,286.487334629119,167.684036073708,26.6805041844274,24.2492842161525,135.183625184661,10.8632347402279,62.2757630276554,180.305399917926,306.391701943339,52.5714774879296,229.135502970278,106.564762747566,398.457174634027,254.898624098803,71.8330585821212,378.024364745403,171.757922235521,762.043089336004,51.5444923590898,15.2248770684557,244.456457174513,65.4571280669626,150.401685826403,161.251138235841,233.622978377385,26.9593406651737
2020-08-25,8.83823172260507,145.979796327288,381.049346602995,269.895300613023,805.295406173884,16.2381769809632,127.48799507877,586.445627708108,203.344602667193,497.036565787192,59.9588733495078,51.5046509943206,281.601466786817,168.62767374528,26.6062893695311,24.0574310455503,135.96539981546,10.7725674518921,62.8451375832255,181.308734387035,308.948897764814,52.6018734678899,232.860772699033,108.365598300221,405.190680601882,257.229112448633,72.4013788918638,377.965581290181,172.85052174165,761.55448811599,51.8313180788119,15.4724016017741,241.842381457498,65.130732314808,151.335036241232,161.147757964883,232.973129811427,27.0937718037693
2020-08-26,9.08630732866271,150.07722526813,368.714598716249,270.838206471666,811.944620302551,16.1040988725906,129.377403575487,578.67628699166,202.634230153244,482.116357469555,59.2112861452991,51.6257972897515,279.938678985571,171.126801491108,26.4918334689664,23.5808147824936,136.285196619774,11.0119648940021,61.2289952442621,176.499556341615,302.083162931815,50.899125901515,232.299272257037,109.076843639057,407.850174047814,250.614137807447,73.8357691801108,382.678105060455,167.661844532275,754.719711226917,50.4564989105562,15.4350938538044,236.01073705092,64.7500012071313,148.67910136832,159.701504949261,231.970897374671,27.2521523621227
2020-08-27,9.35824493635702,154.568779442186,358.098395644736,269.352266790277,839.504492816934,15.5574782950777,133.156789257712,578.261760077721,203.745962351638,483.168631606423,59.3156766275602,53.224914868826,279.107854844564,176.125762705633,26.5219245301717,23.6754852271646,140.506648349776,11.0608546459236,61.2930838034459,175.916431334099,300.7420335316,49.4336192536886,230.335322063236,108.560810015962,405.920653935754,250.87645540997,73.5393396696394,383.35278651601,168.027785714686,751.909628113153,50.2898032503938,15.304597973167,237.226294352292,63.0996060200358,148.741486768695,159.106875127644,232.23440074654,27.9467728981197
2020-08-28,9.41590457360553,155.521135339386,351.079491743702,267.603820359887,859.047271607155,15.1953157838909,136.048010496432,587.254749897631,205.06853861613,484.704746090856,59.378949675134,54.4373553576019,278.968496650107,179.949977400789,26.1654897123391,24.0807551414397,143.70734690533,10.94884015501,62.3116745202623,175.333779319404,303.78765450489,48.4646881120039,228.725153293406,108.390797907644,405.284931783034,255.04560100429,72.2805086068723,382.943880357074,168.561964966326,747.830858175089,50.1232363195293,15.1976105432256,238.0989358824,62.071813851935,149.055687575616,158.243786660265,229.113328093579,28.4019818859029
2020-08-31,9.51012557873008,157.077370067047,355.540291421432,264.515919177654,832.385595557306,15.6669221188646,134.944908865009,576.616753371458,207.434830757301,485.408871548583,59.1922079930962,53.8247648249529,284.487375590827,178.490903830341,26.7597693992242,23.0924090882475,142.090180721576,11.307948778586,60.9869496813484,173.565310834141,293.823788593969,49.0804837222482,230.610792663121,110.875995088125,414.577353179728,249.623393978917,75.2471180959948,384.148187629531,168.806840175157,736.849690815824,49.6176790900977,15.3229028786089,233.734483316227,63.4865690599227,149.741006780643,155.920147407338,234.317071686892,27.7546381057342
2020-09-01,9.4654315354401,156.339165011863,355.21007184345,262.387620352436,825.978818883982,15.7875090823868,136.055955829093,584.07407256806,209.103844258509,488.145851816021,59.093585829885,54.1782494615713,288.54536359,177.02132673038,26.6091582044289,23.0231937658079,143.023323719945,11.2715274738937,61.6740789513922,173.147451494918,294.770166973225,49.0348963247952,232.044774245804,112.64228182036,421.181675818226,252.435892471735,75.4726566162129,383.508131524318,169.758674871786,729.69333310749,49.4982289466495,15.4181846383539,231.718371948955,63.5804538290977,150.834812831838,154.405829908771,232.998272007483,27.7135941865308
2020-09-02,9.54376638429762,157.633010391851,350.299274765504,264.635580891489,832.779690644874,15.6575197960205,135.296860457309,592.166593240024,207.312403979176,481.72467430697,59.4629316436243,54.2145920691604,286.363099672653,178.008994298887,26.4615045864482,23.0222227502908,143.119265598474,11.2606828540394,61.205032105208,172.353223504905,295.053785954751,48.3569887190615,232.277813946514,111.086348872907,415.363861638778,250.516102635373,75.4758405550737,385.905146923062,167.525623941716,740.50556258459,49.2711809385157,15.4336678632777,230.422766999351,62.9930881972086,147.907949822984,156.693732156316,231.705293642104,27.969616485344
2020-09-03,9.69228985645798,160.086151121386,352.669193730315,263.666950134858,831.68800876849,15.678045595977,136.954140959847,590.204744967977,208.07118821193,487.093106612483,58.9949283207764,54.451988454028,287.992416278056,180.189477633656,27.0523272506707,22.6337639512107,143.745955683067,11.4278328278789,60.5205465207433,173.643132352588,290.674089378978,48.6841413950286,232.749247601602,112.592698208389,420.996309155038,247.714437513155,76.7493601687641,382.867868552414,169.392561694555,731.967024708367,49.6399286037368,15.4649909346776,231.679565231479,62.9478213385287,150.720373490592,154.886936066932,236.878756350888,27.9897163311294
2020-09-04,9.67726720579373,159.838024170985,354.14428003417,264.625886736019,845.365317174069,15.4202158270547,138.107830239835,584.318145494535,207.314446909359,495.617726996235,59.2836736504991,55.1771987965373,287.091931393234,178.671572051636,27.1235478743521,23.0410630210519,145.6604183267,11.2163583539356,61.42038934764,177.313589352688,296.053088701137,48.8877682119981,232.867948195824,111.689555832331,417.619345379297,251.397514440931,75.3682483219049,384.741858302945,172.357110964921,738.211741006894,50.6892129967108,15.4728799322878,236.458659970794,61.8805221324555,152.62043160572,156.208342030828,237.502414878029,28.4642903732995
2020-09-08,9.43276851487447,155.799674620656,352.942108424036,258.306600549106,848.006525376463,15.3720378843436,137.12843643017,573.69890216793,212.265143998027,496.256310918066,59.9817186698235,55.4355920188433,286.644455399716,179.938629789983,26.3461893109852,23.695190215622,146.342551685294,11.1482949816413,63.2598255561753,173.30777177161,297.849591039786,48.7218124153491,227.670019713629,110.548537629571,413.352995535641,258.926454974022,73.2285657005568,389.271948578035,172.579185294302,729.275265048003,49.544060313496,15.1275026774233,236.394734503739,63.0684505963242,151.020046920275,154.317360138965,230.695621844446,27.917858057561
2020-09-09,9.08115544643713,149.992132373805,362.045184666476,260.002897160482,820.646906236767,15.8679923684331,133.34587409887,568.138831638518,210.87121061313,491.97257223214,59.5714461720496,53.5272748441973,287.263751564539,184.902072097851,26.0436382712315,23.8139557594348,141.304864366914,11.0432925455027,63.4402242392345,172.949895667932,300.654946720953,49.978450237079,228.673228254109,111.065841973026,415.287197381002,259.664824889035,72.8615253014458,386.609404798441,171.089462943886,729.076200076847,49.4417462328804,15.1941606058471,234.864948822424,64.8253458318652,150.74939633617,154.275244038773,228.046355952068,27.1401498206483
2020-09-10,9.06618753083996,149.744909474598,374.585260447265,259.594782184477,806.644516258348,16.138742518672,131.863081669279,573.520054006607,211.202207099024,504.473358785541,59.6841938630425,53.0333612327416,285.012988391296,186.958178435345,26.9027783996173,23.4468774304313,140.000989278331,11.1443253180634,62.9593989923279,177.072967780206,297.904335154068,51.7095375056808,230.106010049891,111.725871128317,417.755116371769,257.696809478047,73.9846409156561,387.341075744993,175.436747990973,729.31157965167,50.6204320641255,15.2893631382115,238.992460488483,65.5252610298014,154.294539524833,154.325059331456,235.569270524002,26.8471204950226
2020-09-11,8.76699264365369,144.803150753574,384.532982344694,263.327548622565,775.78253093748,16.756205699935,128.036921180477,571.234592286009,208.165285937567,501.040986127528,59.4248932483551,51.2641375258288,283.616680212659,192.382986103054,26.7294045087833,23.3235804941123,135.330458342812,10.9880850581535,62.936771773917,178.414330110998,302.080847440617,53.0827732420282,234.542038489875,112.758611351602,421.616690747556,257.604173360373,74.3736973394752,385.658289714646,174.243094477095,736.630114712328,51.0038895033905,15.584114489034,236.195525786177,66.769035682542,153.915072787887,155.87364747199,234.051153681756,26.3375199928851
2020-09-14,8.59366030323886,141.94024553171,382.442167583868,269.445539523207,774.910361127525,16.7750436423918,134.308596395448,531.959726621782,203.328891984444,509.967379337324,57.895874365485,52.4561881513576,276.702881661611,182.95942672415,26.0555991758216,23.7584915919875,138.477303497974,10.2600420106743,65.6445678664896,185.738080811684,322.095981305608,52.7941471647743,245.708766707278,118.408675370932,400.490505304272,268.687340612444,72.9868645886415,375.735191029736,177.347345550531,734.790802623174,53.097557611528,16.3260853032201,234.645730666795,69.8728987285613,160.617453130241,155.484478276036,228.151100222473,27.5618606008453
2020-09-15,8.64411536424858,142.773604484162,371.116628252159,268.082112847546,781.672827560476,16.6286522853259,130.995622143029,548.204686190658,204.357757605171,503.323270973567,60.2841962913313,53.3261836734956,274.52837749828,187.472448862265,25.4369731513106,23.8263357906211,140.773989748855,10.2020325655451,64.9412503229603,189.097829789576,323.917053316569,51.230715612713,246.396335850952,114.454605144985,413.864295790559,265.808588947606,72.7784475299253,391.234990582223,175.036796252322,761.384257142246,52.1370909122174,16.371770193252,229.744692702372,70.6781821985391,151.899057207923,161.111736429574,222.734225049547,27.2442117485188
2020-09-16,8.52331824802505,140.778415969458,371.955610188833,267.98015097403,779.052178985172,16.68440176961,131.171468136937,539.807948113403,204.4355259214,501.931235125141,59.9002682635953,53.0581439584943,274.987867511641,187.220782534582,25.1390096580168,24.0794169983953,140.066429082567,10.1146230563303,64.3601370274548,189.692704310922,326.692359920843,51.3465201213318,245.890248321603,114.991956637728,411.921233253404,263.430085183463,72.005398826039,388.743373353871,174.552697844596,756.245629658478,51.9730759299325,16.3381422987864,229.493815437937,70.296060609295,152.446341869644,160.024406591416,220.12515100611,27.3915075782531
2020-09-17,7.08173691110733,116.968025321493,433.194035080922,268.255729572701,664.347250380253,19.1409556788098,110.051994962464,535.420804290007,204.225265055157,502.555746891975,59.7572178525725,44.3887209032332,279.431217335926,217.364582769,25.0260173647208,24.6066912450227,117.180284048356,10.0461734299919,63.9907829758472,189.261609899108,328.903193642295,59.8001732706935,242.169927234731,113.408496040207,417.593435259361,261.91829602849,70.4286774141156,387.815040771801,174.769889793023,755.217327435217,52.0911900796375,16.0909470171743,233.487596839101,58.882333414316,153.000120821763,159.806801032674,219.135754607339,31.8389715221436
2020-09-18,7.53324853733015,124.425577612957,410.951470253516,270.166303545114,705.960757308826,17.9420002544585,115.167850174375,544.668225748875,205.679789296462,501.285655952858,59.8965929645917,46.5557027052676,283.292956323165,207.260187210767,25.3366342935758,24.5791561410152,122.900807497897,10.2678039705496,64.9467377201359,191.087877553422,321.647209156683,56.729706363835,237.09837542309,111.576690929195,424.338547067281,265.831078899422,70.507485244034,388.719489709658,174.328180966223,751.600032974093,51.5885390341838,15.7539674610002,236.124345493703,61.3374986895865,152.25658492526,159.041358399475,221.855598804027,30.5114107951294
2020-09-21,7.59641860295564,125.468948459459,417.212120762086,273.739853414695,684.509208495403,18.4871913502254,113.87808031273,555.33533278597,202.959246055248,506.487978006266,60.2764811162475,46.3296039171541,276.060544141218,209.581286393158,25.9350844112205,23.6261777367227,122.303963307499,10.2679573769578,65.8067638217371,186.577231345098,321.642403577689,57.5939509061464,246.287569213277,113.717542429613,416.196656037474,269.351220380998,73.2411934313197,391.184992473264,176.137353159623,766.308565416077,52.8062901515822,16.3645436570503,232.546599633149,61.8509312342897,152.870999288587,162.153730389495,227.095839449373,30.2560105846981
2020-09-22,7.47892637626358,123.528346327623,423.815082038789,272.322943070045,675.582411394964,18.7282851373505,112.431740146223,553.799290967409,204.009841349254,505.807741819694,60.0071400794093,45.5341485924018,277.200226325988,212.24316862296,25.9444086078741,23.6834860568411,120.204060966613,10.3036245179249,65.9188087226337,185.862044116637,320.5251351154,58.5054580836785,246.545671732957,113.756245574816,416.055036798678,269.809827250484,73.0635348860784,389.43695671556,175.900778076486,766.85082299715,53.0087070490059,16.3816936978406,233.194273176611,61.109137914791,153.348812074704,162.268487315674,227.177496661104,30.6188799400555
2020-09-23,7.26430482148433,119.983473117975,435.296102196042,271.837313860289,657.728783956319,19.2232177522184,109.938510000599,550.187803431946,204.373579495883,508.193713705332,59.9953138652966,44.5154339131847,276.076321448674,216.949780024198,25.9027140482646,23.7372434202148,117.514776523347,10.3871615575279,65.5019225250255,184.653862694488,317.926476756541,60.0903559328626,247.984907909072,114.239872184498,414.286143836061,268.103478592745,72.8976907998413,389.360171784036,176.730577677522,768.06718090501,53.3532832177497,16.4773237155694,233.348849897949,59.850935580317,154.102405416912,162.525872342564,226.812388829872,31.2493019349905
2020-09-24,6.87724179654597,113.590409061756,439.913559560202,278.844289584863,650.65054613232,19.4300914223069,105.9051588386,541.057013723853,199.105601531687,508.64365956358,58.3775437478855,44.0826444640897,275.789356701388,224.909045327717,24.7973092979486,24.7465812710177,116.372277271146,10.5718879145915,62.648617000607,189.250132631196,312.272414673772,60.7277687087303,241.850501490422,111.278150147339,425.026726259955,256.424712141957,69.7979936614273,399.859258888214,176.887024290961,768.980028930519,52.0252596152504,16.0697239084716,233.312887051402,57.7263116227619,150.083470917482,162.719041458316,217.133119796508,32.3586100074732
2020-09-25,6.7020226667084,110.696340011618,451.677849681922,275.605576853841,647.663433795529,19.5192937714522,103.612860824317,538.983109542811,201.418155483627,515.257105239174,57.9160872417837,43.4769414346994,278.312594617704,229.777180026786,24.82865458049,25.2634648869226,114.773316497636,10.3250042657411,61.9132437921026,184.591359619405,304.979988353506,62.351761073327,242.446821825272,109.380401403139,432.275137768002,253.414799030503,68.3401126115731,403.020071644002,179.186930529583,783.990263119058,53.3059622510408,16.1093457900543,238.481065548023,57.6036272319136,150.848472347105,165.895263075161,217.407583111964,32.4273810106062
2020-09-28,6.90883155115203,114.112172474184,444.874230690022,275.247307713411,650.315802809219,19.4393579194707,106.493793981976,540.628534790817,201.679974186488,512.093525625633,59.0096320623535,43.8648898152303,276.968940456712,223.388299317952,25.2208180961034,24.5873531228262,115.797434014806,10.5380573484634,63.2712856826119,185.484761756752,311.273139025259,61.4125603631807,243.93248694303,111.97375494323,422.026084039388,258.97334953568,70.1690575571861,395.410391736005,178.086738858676,770.206331651685,53.0479671940428,16.2080599649451,235.865488848167,58.1925043114258,152.770556308931,168.812007368161,220.84150250682,32.0958785975919
2020-09-29,6.7843562630169,112.056232125475,454.331029784139,277.680322959591,636.023139434673,19.8665968051938,103.227607048502,547.469308739761,199.897271900998,514.687593349138,58.1552590215957,43.1546464001579,275.366289861244,230.239647285426,25.3025424904042,24.489957739155,113.922486904325,10.6119726323738,63.1558033971877,186.184727222054,313.456448688882,62.7180220041276,243.187769267372,111.000464318888,425.694438949416,258.500665864788,70.4470111151996,401.135383204834,178.988874031459,774.54974416231,52.8477788747696,16.1585778975758,235.695478645122,56.7358989361655,151.332533721931,169.76397945021,221.557107304708,32.8992675052336
2020-09-30,6.68986561812807,110.495543796788,459.527928052912,280.110448113017,636.451831413051,19.8532070874604,103.93143507507,536.111521977507,198.147873979476,522.08178153991,58.3815049613395,43.2809978743739,274.745651165348,228.66982967875,25.239560620747,24.8475538185261,114.256030372809,10.5259725265833,62.0912799614015,185.139313702778,310.916188911509,63.4354266567669,241.607613416796,111.682485365922,423.078839909182,254.143497125907,69.4183672525846,399.574795694711,181.560294192467,764.757808254572,53.1445179428292,16.0535857343613,238.550340099973,56.4054806060711,154.095375975488,167.617845253172,221.005629171693,33.0908628602562
2020-10-01,6.65594763553577,109.935325379115,461.982428278762,280.975892270602,636.231429367185,19.8600806782596,105.096691665818,527.382619615946,197.53567653707,527.408285579017,58.7522699763518,43.4913891733204,273.314974895954,226.106024051057,25.2464106034788,24.9649285729321,114.811448957735,10.4539590442203,61.4746409435687,183.822443894587,308.789043274689,63.7742640099009,242.119294292868,112.9733077517,418.188892401858,251.619555011109,69.0904437324711,397.037203823657,183.412677323296,757.538354640819,53.5225214149766,16.087581390603,239.741946748948,56.505402119902,156.646146576881,166.03546248946,221.065576069305,33.032242863131
2020-10-02,6.73565889081859,111.251904665153,454.31826167188,281.726068050407,648.101140450525,19.4895662306741,107.669511772835,520.78795328901,197.008297678107,530.444990926941,58.8775953507971,44.4633108360716,272.306120764605,220.570834353117,25.1299276562338,25.1317026634215,117.377185156273,10.3734453051966,60.8370618957569,183.254812830373,306.410839610495,62.7162626319068,242.366580149004,113.631290135219,415.753256801244,249.009881151,68.628901036799,396.190310945427,184.468693049945,753.900038359828,53.6877939538177,16.1040139537592,240.237376339455,57.6172958648993,157.882206619398,165.238032782529,220.045636345918,32.3822458213471
2020-10-05,6.55821096545726,108.321022921388,474.351645070139,282.530364124958,613.351984839425,20.5345325249135,102.760167548376,530.814142547944,196.44582958638,534.179665190405,58.3746729466443,42.8157350184407,267.796184344687,230.628081721095,25.5760072446519,24.44630552205,113.027798580537,10.5141642881899,61.4886392340612,182.487802444774,310.567396897712,65.4817634613215,245.688676214814,114.542654114251,412.418790649962,251.676850882977,70.5005635940804,399.574422746403,185.767471657243,758.187121193,53.9125054958899,16.3247496615061,237.949999164412,55.3178012043232,157.645218201685,166.177676894836,223.951639912893,33.6746147228355
2020-10-06,6.6301398979575,109.509062706492,472.846835555267,283.548492802096,616.485096630113,20.429639706466,102.326566683998,538.875743206085,195.73792282925,531.704155557659,58.2137009908129,42.7531442709407,269.555600284056,231.601234886422,25.7753841219873,24.3030587245642,112.862573379898,10.682739771976,62.2529203992415,183.99108726758,315.546768694612,65.2740417580129,243.189164185673,113.474234376665,416.265727271408,254.805116767015,70.913672291784,400.676320494776,184.906582917286,757.545852651416,53.4683940878142,16.1586705197681,238.410591943752,55.0375920646895,156.479961106778,166.037113091607,225.697436391088,33.8451915464539
2020-10-07,6.79548853241268,112.240102210585,468.519703686507,281.606361924665,619.069906554186,20.3439848924525,103.368790638615,546.826097457775,197.078605899205,528.185726561267,58.6591060322215,42.8614778595077,270.002716892766,229.242306935081,26.1823144232649,23.7988636831488,113.148574213895,10.8489157303377,63.6476891419136,183.948383452509,320.455274173078,64.6766973490758,244.451452533711,114.154240391009,413.771227745329,260.513961572342,72.3848556904261,397.610610179185,183.683015535401,756.938298452626,53.4808039508315,16.2425430951979,237.228459971192,55.5540306959591,156.641749837927,165.903957721085,229.260680335471,33.5276092587556
2020-10-08,6.77543212718787,111.908833463434,469.48014794359,281.020375016515,618.960782785663,20.3475694251859,102.698836050742,548.75627249624,197.488713073134,522.78268563214,58.9992389675518,42.3351619568554,273.270628214011,230.728073797285,26.1587130218585,23.8649101980352,111.759163583003,10.7702918900994,64.2413968764928,185.447289237976,322.777653715353,64.8092832454043,242.001481829515,113.434505090849,416.380023528093,262.944060424173,72.1839735175391,395.305170442789,181.804042286002,754.124468861621,53.04501229947,16.0797557330195,237.67298413089,54.9874578805787,155.947644915513,165.287228153609,229.054013272337,33.8695436194623
2020-10-09,6.78227999527301,112.021938711149,468.476927215903,283.372414960737,618.512954839386,20.3622927348916,103.04730517659,547.448969578709,195.835772814464,521.730507621502,59.1920931331173,42.3404217301718,273.038955171689,229.945192340222,26.1292522031986,23.8235235004559,111.773047830321,10.8699837210804,64.2983436451095,187.372694513433,325.765355482418,64.670785941924,240.181160596963,113.901476776746,414.665944088087,263.177178083039,72.3091608517005,394.012999812084,181.438095397918,745.347483233075,52.4942683507503,15.9588019219838,236.993124906557,54.5340553829507,156.143542323843,163.363521943992,228.796016954605,34.1488159803276
2020-10-12,6.93321056610394,114.514837141624,467.88043773977,284.522222393308,610.718505478945,20.6188966445564,103.388301822701,557.820090413044,195.041152701713,523.591435204837,59.10146984735,42.5453580997202,268.276631050039,229.18426858046,26.6774546509565,22.9931413902838,112.314046799597,11.1033734726951,65.4180038162068,187.464608676268,318.770826436652,64.5884500572016,243.395869380335,115.71375531828,408.068128297222,267.759971553382,74.8295358487073,394.616209056342,182.085294607864,743.464369422958,52.4685187955387,16.172404965984,233.704804930482,54.5767372630519,156.461442611917,162.950792685964,233.59626265864,34.1220900067655
